Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
0,69,1,0,0.3,2,227.0,122,64.0,12.94,8.9
0,116,1,0,0.0,3,245.9,73,63.0,12.01,8.9
0,101,1,0,0.0,0,257.3,84,60.0,9.24,13.5
0,15,1,0,0.0,2,121.1,130,39.0,10.8,16.1
1,88,1,0,0.39,4,301.5,136,77.9,12.89,13.4
0,197,1,0,0.0,0,233.9,96,59.0,10.95,9.5
1,50,0,0,0.34,2,99.6,108,47.4,15.44,13.7
0,172,1,0,0.0,2,169.8,123,45.0,9.16,12.7
1,188,0,1,3.89,1,198.8,115,86.9,8.33,14.4
0,85,0,0,0.0,3,116.2,86,40.0,11.49,10.1
1,103,0,0,0.0,1,255.9,128,56.0,7.05,12.1
0,136,1,1,2.7,3,187.7,84,78.0,11.05,10.0
0,155,1,1,2.32,0,195.9,91,75.2,10.7,8.6
0,145,1,0,0.0,2,129.4,97,38.0,9.27,1.1
0,116,1,1,2.43,2,221.0,108,75.3,7.55,9.0
0,152,1,0,0.0,2,140.5,92,40.0,9.34,9.5
1,65,0,0,0.31,0,277.9,123,64.1,7.79,9.2
1,180,1,0,0.0,3,224.9,105,60.0,12.5,6.7
0,67,1,0,0.0,0,109.1,117,38.0,10.87,12.8
0,60,1,0,0.0,0,207.8,109,46.0,6.18,5.7
0,138,1,0,0.0,0,205.9,96,57.0,12.86,12.1
1,44,1,0,0.34,4,308.6,139,69.4,7.54,7.3
0,25,1,0,0.33,2,242.6,69,63.3,10.45,14.4
0,145,1,0,0.0,1,229.6,82,51.0,6.91,3.3
0,122,1,1,2.08,2,166.0,62,69.8,11.7,7.7
1,121,1,0,0.21,0,144.8,126,44.1,10.03,13.3
0,55,0,0,0.0,0,106.1,77,29.0,6.18,12.9
0,77,1,0,0.0,1,221.8,84,52.0,8.3,13.2
0,12,1,0,0.0,2,204.6,98,53.0,10.63,9.8
0,64,1,0,0.31,3,213.5,93,54.1,8.33,14.1
0,92,1,1,2.7,2,152.0,95,77.0,13.75,10.0
1,125,0,1,4.59,1,260.8,81,104.9,8.19,17.0
0,160,1,0,0.0,1,166.4,117,56.0,15.85,10.0
0,79,1,0,0.0,0,177.9,83,45.0,8.37,15.2
0,36,1,0,0.0,3,235.1,97,57.0,9.84,7.0
0,102,1,0,0.0,2,186.8,92,47.0,8.69,9.7
0,138,0,0,0.0,1,268.4,81,61.0,8.72,11.6
0,164,1,0,0.0,3,192.1,95,54.0,12.49,7.3
1,125,1,0,0.0,0,240.7,82,64.0,13.47,10.1
0,72,1,0,0.28,2,179.9,113,46.8,7.49,9.8
1,74,1,0,0.0,3,314.1,86,73.0,11.12,12.3
0,134,1,1,3.21,0,162.0,82,88.1,16.24,11.9
0,145,1,0,0.0,1,175.8,89,54.0,13.72,12.4
0,136,1,0,0.0,0,109.4,91,37.0,10.38,11.6
1,209,1,0,0.0,3,255.1,124,63.0,11.53,8.5
0,66,0,0,0.28,3,208.7,84,53.8,8.67,8.3
0,152,1,1,2.13,1,214.6,108,66.3,4.83,7.9
0,162,1,0,0.0,1,49.2,121,21.0,7.2,12.1
0,72,1,0,0.2,2,141.3,133,38.0,6.75,11.2
0,101,1,0,0.37,4,253.2,89,67.7,11.9,9.7
0,125,1,0,0.0,0,206.0,128,52.0,9.91,13.2
0,46,1,0,0.0,2,40.4,105,22.0,8.62,9.0
1,132,1,0,0.0,1,291.2,104,70.0,11.71,8.9
0,193,1,1,3.16,0,71.2,58,54.6,6.24,11.7
1,63,1,0,0.0,0,261.8,69,66.0,12.25,14.7
0,124,1,0,0.0,1,191.3,134,55.0,13.08,10.0
0,144,1,0,0.0,0,133.3,101,45.0,12.78,11.6
0,116,1,1,1.62,2,183.6,138,65.2,10.19,6.0
0,189,1,1,4.16,1,155.2,116,84.6,9.78,15.4
0,97,1,1,1.65,1,283.1,93,80.5,9.27,6.1
0,137,1,1,3.27,2,186.5,94,79.7,8.9,12.1
0,142,1,1,1.16,0,163.3,104,51.6,6.8,4.3
0,84,1,0,0.0,1,203.4,125,51.0,9.15,13.8
0,119,1,1,2.7,1,178.1,110,76.0,10.64,10.0
0,158,1,0,0.0,1,195.9,103,41.0,4.46,10.3
0,50,1,0,0.29,1,295.3,127,64.9,6.37,9.6
0,98,1,0,0.39,2,136.1,82,40.9,7.82,10.1
0,101,1,1,3.51,2,114.1,95,69.1,8.08,13.0
1,182,1,0,0.0,2,279.1,124,63.0,9.03,9.5
0,51,1,0,0.0,0,169.3,111,41.0,6.98,12.0
0,117,1,0,0.26,2,214.4,94,51.6,6.9,9.9
0,92,0,0,0.0,0,255.8,125,56.0,7.14,11.7
0,86,1,0,0.3,2,148.2,71,53.0,14.26,6.2
0,122,1,0,0.0,2,119.3,93,40.0,11.2,8.7
0,156,1,1,4.0,1,192.3,137,90.0,10.0,14.8
1,127,1,0,0.0,0,245.2,91,61.0,10.86,13.9
1,130,0,0,0.0,5,216.2,106,68.0,18.19,16.9
0,158,1,0,0.0,2,172.4,114,52.0,12.83,0.0
0,145,0,1,3.0,1,175.3,107,73.0,7.67,11.1
1,90,0,1,3.59,0,169.0,104,80.9,9.44,13.3
0,127,1,1,2.48,3,2.6,113,47.8,12.7,9.2
0,109,1,0,0.0,1,184.1,143,50.0,10.59,9.9
0,88,1,0,0.27,1,181.9,90,46.7,7.58,7.5
0,101,1,1,2.92,0,160.1,116,75.2,10.5,10.8
0,171,1,0,0.25,0,189.8,122,50.5,8.69,10.3
0,21,1,0,0.0,1,223.2,142,57.0,10.83,12.4
0,145,1,1,2.89,2,216.0,94,84.9,11.26,10.7
0,90,1,0,0.28,2,198.5,124,59.8,13.33,8.0
0,33,1,0,0.21,1,159.5,115,46.1,9.77,7.1
1,61,1,1,2.75,2,105.0,78,61.5,9.03,10.2
0,107,1,0,0.32,3,204.5,108,52.2,8.12,13.4
1,147,1,0,0.0,0,274.0,92,67.0,11.59,6.2
0,117,1,0,0.0,2,158.7,84,43.0,9.09,7.7
0,95,1,0,0.0,1,229.9,116,57.0,10.12,14.2
0,186,1,0,0.0,1,137.8,97,40.0,9.39,8.7
0,128,1,0,0.0,0,179.4,94,54.0,13.52,7.9
0,55,1,1,2.19,3,139.3,101,60.9,8.92,8.1
0,134,1,0,0.0,2,7.8,86,16.0,8.57,12.9
0,96,1,1,3.05,1,183.1,88,74.5,7.37,11.3
0,107,1,0,0.35,0,206.9,79,61.5,13.12,10.7
0,123,1,0,0.0,2,140.0,106,37.0,7.69,12.5
0,35,1,0,0.0,2,179.2,59,55.0,14.17,5.8
0,74,1,0,0.0,0,177.4,136,51.0,12.02,12.0
0,130,1,0,0.23,1,115.6,129,36.3,8.39,12.6
1,137,0,0,0.0,0,237.3,103,56.0,8.84,14.2
0,88,1,0,0.31,1,181.5,116,50.1,9.35,10.5
0,80,1,0,0.0,3,51.5,90,23.0,8.2,9.5
0,116,1,1,2.21,3,155.7,104,65.1,9.27,8.2
0,123,1,1,4.02,2,245.0,88,105.2,13.25,14.9
0,120,1,0,0.0,1,131.7,99,37.0,8.16,10.7
0,146,0,0,0.0,1,111.1,126,46.0,15.67,10.5
0,106,1,1,2.21,3,88.5,100,65.1,16.24,8.2
0,121,1,1,3.24,1,116.0,85,65.4,7.51,12.0
0,137,1,0,0.23,1,155.5,81,40.3,6.66,9.1
0,84,1,1,1.54,2,106.5,65,53.4,11.29,5.7
0,67,1,1,3.56,1,175.2,68,82.6,9.96,13.2
1,161,1,0,0.0,4,154.7,84,42.0,8.89,5.9
1,134,1,1,1.65,2,247.2,105,78.5,11.28,6.1
1,62,0,1,3.56,0,218.4,93,93.6,11.84,13.2
0,120,1,1,2.43,1,227.5,81,83.3,11.75,9.0
0,130,1,1,2.0,0,185.0,117,73.0,12.48,7.4
0,20,1,0,0.0,2,186.8,89,54.0,12.67,12.3
0,68,1,0,0.0,1,158.8,119,45.0,10.59,10.3
0,112,1,0,0.0,0,208.7,150,54.0,10.64,8.5
0,77,1,0,0.0,3,185.9,95,50.0,10.6,11.3
0,109,1,0,0.0,2,222.5,74,53.0,8.49,9.0
0,108,1,0,0.0,3,201.1,101,49.0,8.54,11.6
0,79,1,1,2.46,1,167.9,114,74.6,12.19,9.1
1,119,1,0,0.21,3,239.1,88,64.1,12.18,10.9
1,38,1,0,0.42,5,175.7,109,52.2,10.59,9.2
1,109,1,1,2.43,6,111.2,90,66.3,13.18,9.0
0,78,1,0,0.0,1,87.7,74,34.0,10.74,10.8
0,134,1,0,0.0,0,244.1,99,63.0,12.35,7.2
0,47,1,1,2.08,2,165.0,89,59.8,6.37,7.7
0,59,1,1,2.46,0,127.4,110,55.6,5.17,9.1
0,151,1,0,0.0,0,194.8,106,58.0,14.64,5.5
0,129,1,0,0.0,1,54.7,131,32.0,12.81,11.1
0,107,1,1,3.89,2,283.4,104,106.9,11.21,14.4
1,137,0,0,0.21,0,258.0,112,67.1,12.33,10.9
0,76,1,0,0.38,1,90.5,142,37.8,10.59,9.3
0,24,1,0,0.0,0,235.6,132,50.0,5.8,16.2
0,169,1,0,0.0,2,142.5,82,44.0,11.57,10.0
0,30,1,0,0.0,1,54.0,68,25.0,8.97,10.2
0,70,1,0,0.0,3,214.8,87,48.0,6.55,9.4
1,52,0,0,0.0,0,251.4,118,60.0,9.83,11.0
0,3,1,0,0.0,4,139.0,99,45.0,12.54,6.1
0,38,1,0,0.0,2,117.3,114,38.0,10.44,14.4
0,104,1,0,0.0,3,264.0,108,57.0,6.61,10.6
0,27,1,0,0.0,1,82.6,105,32.0,10.2,9.1
0,166,0,1,3.08,1,175.8,126,82.8,12.68,11.4
0,13,1,0,0.0,2,220.4,100,56.0,10.56,13.6
0,52,1,0,0.0,2,217.0,104,50.0,7.62,11.8
0,114,1,1,3.13,1,129.0,77,78.3,14.5,11.6
0,156,1,0,0.42,1,150.5,106,43.2,7.65,3.5
0,90,1,1,3.0,0,193.3,66,86.0,13.17,11.1
0,62,1,0,0.0,2,189.5,122,42.0,5.19,10.8
0,82,1,1,2.97,2,137.8,95,73.7,11.78,11.0
0,52,1,0,0.0,3,129.3,80,35.0,7.14,12.3
0,146,1,0,0.0,1,115.6,77,38.0,10.68,10.7
0,120,1,1,1.94,2,221.9,114,79.4,12.74,7.2
1,130,1,0,0.0,1,263.7,113,61.0,9.33,18.3
0,90,1,0,0.24,1,61.3,91,29.4,9.72,11.4
0,147,0,0,0.0,1,183.8,113,46.0,8.24,10.1
1,159,1,0,0.0,0,167.4,68,41.0,7.19,10.3
0,74,1,1,3.56,4,154.1,122,78.6,9.77,13.2
0,130,1,0,0.32,0,252.0,101,61.2,8.51,5.7
0,155,0,0,0.0,0,163.1,94,53.0,14.59,11.2
0,87,1,0,0.0,2,198.3,80,50.0,9.35,16.6
1,81,1,0,0.0,0,324.7,48,76.0,11.82,13.1
0,99,1,0,0.0,2,128.3,78,41.0,10.77,14.3
0,131,1,0,0.0,2,187.9,110,49.0,10.03,10.2
1,89,1,0,0.0,5,129.2,71,41.0,10.71,10.3
1,123,0,0,0.0,4,125.5,106,33.0,6.45,6.3
0,130,1,1,3.4,1,257.2,108,97.0,11.22,12.6
0,99,1,0,0.0,1,124.6,90,34.0,7.32,10.5
0,36,1,0,0.0,1,175.1,144,49.0,10.85,9.9
0,87,1,0,0.0,3,124.3,91,36.0,8.67,7.5
0,139,1,0,0.0,2,271.6,130,60.0,7.8,11.6
0,189,1,0,0.0,1,219.9,80,50.0,7.17,11.7
0,96,1,1,2.81,3,183.3,115,77.1,10.07,10.4
0,112,1,0,0.0,2,101.1,119,36.0,10.72,10.3
0,75,1,0,0.0,1,203.3,70,55.0,11.45,14.3
0,178,1,1,2.84,2,175.4,88,74.4,9.5,10.5
1,112,1,0,0.28,2,266.0,97,66.8,10.73,14.2
0,108,1,1,2.92,0,171.6,110,70.2,6.81,10.8
0,100,1,0,0.0,0,78.7,98,33.0,11.28,14.0
0,121,1,1,2.54,0,211.9,110,80.4,10.76,9.4
0,116,1,0,0.16,1,63.7,101,29.6,9.79,10.0
0,161,1,0,0.0,1,173.4,100,48.0,10.69,11.5
0,19,0,0,0.0,0,237.7,98,59.0,10.36,4.5
0,104,1,0,0.0,1,225.9,123,53.0,8.14,10.1
0,119,0,1,3.29,0,173.0,101,80.9,10.47,12.2
0,125,1,0,0.0,0,224.9,102,51.0,7.19,8.0
0,156,1,0,0.0,1,237.7,122,56.0,9.08,7.7
0,109,1,0,0.0,2,137.0,128,42.0,10.85,10.0
0,95,1,0,0.0,2,142.5,109,40.0,8.81,8.2
0,90,1,0,0.0,1,142.4,126,35.0,6.31,4.6
0,105,1,1,2.35,2,147.0,112,65.5,9.87,8.7
0,101,1,0,0.0,1,220.3,124,54.0,9.43,10.6
0,95,1,0,0.0,1,149.2,96,48.0,13.04,8.1
0,123,1,0,0.24,0,204.4,88,49.4,6.88,10.0
0,160,1,0,0.17,1,216.8,77,56.7,10.37,5.6
0,141,1,1,2.0,1,308.0,123,94.0,12.39,7.4
0,87,1,0,0.0,0,58.0,125,16.0,3.38,11.5
0,81,1,0,0.0,2,173.2,80,50.0,11.81,11.8
0,75,1,1,3.54,4,210.3,90,92.4,12.09,13.1
0,126,1,1,3.27,0,58.9,125,68.7,15.28,12.1
0,28,1,0,0.0,3,236.8,102,55.0,8.36,9.7
0,153,1,0,0.33,0,228.9,102,56.3,8.04,12.5
1,97,1,1,2.32,2,90.0,87,62.2,13.82,8.6
0,115,1,0,0.0,2,146.7,128,34.0,5.31,11.1
0,95,1,0,0.0,1,237.3,83,54.0,7.7,11.2
1,17,0,0,0.36,0,162.8,118,51.6,11.48,13.6
0,105,1,1,2.4,1,186.9,114,78.0,12.82,8.9
0,121,1,0,0.0,2,86.1,100,37.0,12.99,9.1
0,125,1,0,0.0,2,212.3,89,55.0,10.77,11.3
0,124,1,0,0.0,2,151.0,98,36.0,6.03,9.2
0,35,1,0,0.0,2,158.6,67,39.0,6.52,6.9
1,134,1,0,0.0,0,296.0,93,70.0,11.32,12.3
0,123,1,1,1.78,3,212.3,77,75.8,12.58,6.6
0,124,1,0,0.0,3,234.4,61,56.0,8.97,10.4
0,133,1,0,0.0,2,176.8,92,46.0,9.38,6.5
0,185,1,1,2.59,0,157.3,123,74.9,12.89,9.6
0,1,1,1,2.7,1,146.6,68,67.0,8.64,10.0
0,107,1,0,0.0,1,260.5,108,53.0,5.12,9.8
0,91,1,1,1.67,1,146.1,98,65.7,13.87,6.2
1,178,0,0,0.0,2,124.5,134,34.0,7.06,11.4
0,123,1,0,0.2,1,209.4,49,58.0,11.87,9.8
1,170,1,0,0.0,1,285.7,44,63.0,8.38,8.7
0,135,1,0,0.0,1,190.9,44,47.0,8.07,8.4
0,85,1,0,0.0,1,144.4,88,48.0,13.23,9.9
0,134,1,1,3.0,2,208.8,130,77.0,6.65,11.1
0,148,1,1,2.94,1,77.6,141,60.4,10.35,10.9
1,93,1,0,0.24,1,271.1,101,69.4,11.87,8.4
0,138,1,0,0.0,0,240.8,104,54.0,7.23,11.6
0,159,1,0,0.0,0,114.8,98,36.0,9.63,12.2
0,103,1,1,3.19,1,138.8,80,67.9,7.1,11.8
0,150,1,1,1.94,0,209.8,112,68.4,7.75,7.2
0,37,1,0,0.32,3,134.9,98,48.2,12.42,14.7
0,33,0,0,0.0,0,164.0,99,41.0,7.66,6.4
0,55,1,0,0.0,1,245.5,130,59.0,9.64,9.1
0,134,1,1,4.48,0,80.3,94,75.8,10.0,16.6
0,107,1,0,0.0,2,90.7,90,34.0,10.38,5.6
0,80,1,1,1.03,1,190.3,115,65.3,12.83,3.8
1,78,1,0,0.0,1,108.6,108,37.0,10.5,7.9
1,85,1,1,2.51,4,89.8,88,61.1,11.66,9.3
0,61,1,1,2.7,2,252.4,106,86.0,9.39,10.0
0,97,1,1,1.81,5,183.4,94,73.1,13.46,6.7
0,136,0,0,0.0,2,183.4,103,44.0,7.1,10.4
0,135,1,0,0.32,3,155.2,100,41.2,6.8,3.8
0,87,1,1,0.0,1,165.8,122,45.0,9.35,0.0
0,165,1,0,0.0,0,209.4,67,59.0,13.69,12.8
1,148,1,0,0.0,2,279.3,104,65.0,10.08,7.9
0,99,1,0,0.0,2,174.1,102,39.0,4.96,7.7
0,123,1,0,0.0,2,175.7,78,46.0,9.23,9.1
0,127,0,0,0.3,1,256.5,87,66.0,11.11,13.0
0,151,1,0,0.0,0,170.2,89,45.0,9.38,4.3
0,185,1,0,0.19,1,139.6,92,46.9,12.51,10.8
0,65,1,1,3.38,4,208.8,119,81.8,7.11,12.5
0,58,1,0,0.0,4,210.1,126,57.0,12.45,14.4
0,104,1,0,0.3,2,113.6,87,36.0,7.93,10.5
0,44,1,0,0.0,0,202.6,89,49.0,8.15,8.3
0,58,1,0,0.0,4,174.4,112,53.0,13.29,0.0
0,108,1,0,0.0,0,210.6,117,50.0,8.21,9.4
0,132,1,0,0.0,1,121.5,88,43.0,12.65,10.7
0,80,1,0,0.35,2,127.8,67,41.5,9.08,15.9
0,162,1,0,0.0,2,135.2,98,44.0,12.1,10.2
0,110,1,0,0.0,2,99.4,62,41.0,13.75,16.7
1,96,1,0,0.0,1,276.9,105,69.0,12.35,10.3
1,168,1,0,0.0,2,163.4,134,49.0,12.01,11.6
1,72,1,0,0.0,4,287.4,116,69.0,11.77,5.0
0,125,1,1,2.75,1,120.5,104,67.5,11.39,10.2
0,170,1,0,0.0,2,184.1,106,49.0,10.25,9.8
0,71,1,0,0.32,3,185.0,84,55.2,11.63,14.9
0,124,1,0,0.0,1,160.9,109,40.0,7.21,12.9
0,68,1,0,0.0,2,207.6,68,57.0,12.58,10.9
0,97,1,0,0.0,1,209.2,134,36.0,0.0,11.8
0,98,0,0,0.0,1,158.4,71,53.0,15.33,2.1
1,24,1,0,0.0,2,149.0,73,37.0,6.55,8.6
0,136,1,0,0.16,0,204.5,63,54.6,10.44,9.8
1,44,1,0,0.0,0,288.8,86,65.0,8.8,9.5
0,96,1,1,3.62,0,108.6,90,72.2,10.32,13.4
0,31,1,0,0.19,1,97.5,129,40.9,13.02,7.0
0,72,1,0,0.0,0,166.5,102,51.0,13.05,13.3
0,24,1,0,0.0,1,156.2,104,35.0,4.5,7.3
0,112,1,1,3.11,4,225.2,89,92.1,12.84,11.5
1,117,0,0,0.0,1,287.4,118,71.0,12.98,10.0
0,137,1,1,2.11,0,175.3,96,72.1,12.07,7.8
0,136,1,0,0.0,0,102.1,75,37.0,10.98,9.8
0,95,1,0,0.0,0,157.9,103,49.0,12.98,14.0
0,82,1,1,1.11,1,146.5,73,57.1,12.32,4.1
1,145,1,0,0.0,1,245.8,116,67.0,14.34,9.0
0,56,0,0,0.0,1,177.7,114,49.0,10.78,10.5
0,155,0,0,0.0,2,250.8,146,56.0,7.63,10.0
1,133,1,0,0.0,0,117.8,100,37.0,9.96,11.8
0,53,1,0,0.0,2,119.7,113,37.0,9.49,12.9
1,123,1,0,0.0,5,242.2,87,61.0,11.31,8.2
0,136,1,0,0.0,7,163.4,83,49.0,12.47,9.8
0,57,1,0,0.0,3,161.0,113,46.0,10.4,8.4
0,62,1,0,0.0,1,128.7,111,37.0,8.48,10.3
0,112,1,0,0.0,1,81.6,94,37.0,13.41,8.6
0,55,1,1,1.97,1,207.7,91,72.7,9.99,7.3
1,95,1,0,0.0,6,128.6,115,41.0,10.81,6.3
0,125,1,0,0.0,1,233.3,65,58.0,10.49,9.1
1,1,1,0,0.0,5,182.1,106,43.0,6.75,10.0
1,98,1,1,2.16,6,168.0,81,64.6,8.16,8.0
0,105,1,0,0.0,1,251.6,88,58.0,8.76,5.4
0,113,1,1,3.13,0,183.8,102,78.3,9.17,11.6
1,99,1,0,0.0,3,256.4,44,62.0,10.73,7.9
0,103,1,0,0.0,1,180.2,134,39.0,4.89,8.4
0,177,1,0,0.0,1,227.8,81,53.0,8.09,8.0
0,149,1,1,2.75,0,147.8,132,76.5,13.84,10.2
1,160,1,0,0.0,1,234.9,136,63.0,13.54,13.9
0,116,1,0,0.0,2,110.9,54,37.0,10.67,7.9
0,90,1,1,1.73,1,124.5,94,58.3,11.59,6.4
1,148,0,0,0.21,0,233.5,81,58.1,9.39,9.6
1,147,1,1,2.73,2,197.3,134,73.3,7.06,10.1
0,95,1,0,0.0,0,58.2,96,28.0,10.11,10.4
0,201,1,0,0.24,1,212.7,72,58.4,11.26,7.0
0,80,1,0,0.0,0,151.5,89,37.0,6.59,11.8
0,122,0,0,0.0,1,146.3,117,44.0,10.94,11.5
0,132,1,0,0.0,0,195.1,100,46.0,7.44,6.7
0,83,1,0,0.0,1,208.9,71,54.0,10.74,13.0
1,99,1,0,0.12,7,135.7,107,42.2,10.42,8.8
1,84,1,0,0.0,3,225.9,86,62.0,13.78,14.3
0,46,1,0,0.3,1,122.2,67,38.0,8.36,9.7
0,87,1,0,0.0,2,153.3,106,46.0,11.23,8.9
0,150,1,0,0.0,1,214.0,117,53.0,9.62,7.9
0,73,1,0,0.43,1,194.8,112,52.3,8.36,10.8
0,7,1,0,0.0,3,206.7,87,60.0,14.06,11.0
0,89,1,1,2.84,2,188.0,105,73.4,7.57,10.5
1,131,0,0,0.34,3,122.3,83,34.4,5.94,13.7
0,105,1,0,0.0,3,259.3,96,59.0,8.76,12.0
1,108,0,0,0.38,2,115.1,114,41.8,10.57,13.8
0,47,1,1,2.24,1,172.9,109,64.4,6.88,8.3
0,101,0,0,0.0,1,156.4,116,38.0,6.52,7.3
0,182,1,1,3.13,1,128.1,104,65.3,7.17,11.6
0,161,1,0,0.0,1,196.6,73,48.0,8.51,12.5
1,128,1,0,0.0,1,227.9,130,65.0,15.13,5.5
0,69,1,1,3.56,2,194.9,63,85.6,9.58,13.2
0,113,1,1,3.59,1,44.9,63,55.9,6.71,13.3
0,87,1,1,2.11,0,262.8,114,85.1,10.79,7.8
0,71,1,0,0.21,0,211.2,70,60.1,12.64,12.3
0,76,1,0,0.0,1,204.0,69,54.0,11.26,9.6
0,87,1,0,0.42,3,223.2,109,53.2,6.38,14.5
0,117,1,0,0.39,1,119.0,82,40.9,9.38,11.5
1,177,1,0,0.0,3,266.1,91,65.0,11.26,8.9
0,95,1,0,0.0,1,134.4,104,36.0,7.62,9.4
0,76,1,0,0.0,1,171.1,78,51.0,12.86,16.2
0,66,1,0,0.0,2,170.5,103,51.0,12.72,10.5
0,110,1,0,0.23,1,178.5,124,45.3,7.35,9.9
0,204,1,0,0.0,3,205.2,145,49.0,7.74,14.1
0,32,1,1,3.51,0,232.8,97,91.1,9.18,13.0
0,133,1,1,1.81,5,239.9,107,81.1,12.69,6.7
0,185,1,0,0.0,2,55.6,97,34.0,14.44,12.1
0,103,1,1,2.86,1,153.5,78,75.6,12.1,10.6
0,91,1,0,0.0,1,109.8,100,35.0,9.48,11.1
0,131,1,0,0.0,2,196.1,89,50.0,9.28,5.2
0,153,1,0,0.0,0,166.8,127,41.0,7.18,11.8
0,132,1,1,1.92,2,113.2,96,62.2,13.5,7.1
0,148,1,0,0.15,1,203.0,92,49.5,7.55,14.6
0,141,1,0,0.0,5,242.8,90,62.0,11.71,6.0
0,105,1,0,0.0,2,156.5,102,39.0,7.01,12.2
1,169,1,0,0.25,3,266.7,105,61.5,7.91,13.8
0,127,1,1,2.65,1,182.0,80,76.5,10.81,9.8
0,57,1,0,0.0,0,85.9,92,32.0,9.7,10.1
0,123,1,1,0.78,0,146.6,87,42.8,5.74,2.9
1,103,1,1,3.75,4,110.5,101,74.5,10.42,13.9
0,101,1,0,0.0,1,118.6,89,38.0,9.98,11.5
0,123,1,1,4.21,2,197.6,105,83.1,4.0,15.6
0,78,1,1,2.92,6,210.3,116,82.2,9.61,10.8
0,101,1,1,2.54,4,220.3,96,87.4,14.29,9.4
0,129,1,0,0.0,1,150.0,98,46.0,11.62,12.5
0,67,1,1,2.48,0,161.7,114,70.8,10.38,9.2
0,37,1,0,0.0,3,191.4,116,47.0,8.37,14.0
0,64,0,0,0.26,3,146.7,83,40.6,7.42,12.5
0,173,1,0,0.0,1,109.4,103,28.0,5.07,7.8
0,135,1,0,0.33,1,144.1,115,49.3,12.49,13.6
0,75,1,1,3.02,1,248.9,93,87.2,8.54,11.2
1,88,1,0,0.0,4,85.7,112,34.0,11.08,11.6
0,112,1,0,0.0,3,214.8,112,55.0,10.49,9.4
0,113,1,0,0.0,0,158.9,137,48.0,12.14,6.5
0,121,1,1,1.73,2,110.0,94,48.3,7.08,6.4
0,70,1,0,0.0,1,152.8,145,42.0,9.18,10.5
0,90,1,0,0.22,0,145.6,103,44.2,9.86,10.5
0,39,1,0,0.0,0,93.3,83,33.0,9.98,6.5
0,142,1,0,0.42,0,216.8,134,57.2,9.39,8.3
0,176,1,0,0.32,1,201.9,101,51.2,7.74,9.0
0,105,1,0,0.3,1,146.4,81,48.0,11.26,8.5
1,57,1,0,0.0,2,272.7,74,66.0,11.25,10.5
0,110,1,0,0.24,1,18.9,92,28.4,12.92,14.8
0,88,1,0,0.0,2,172.8,81,46.0,9.67,12.8
0,95,1,0,0.0,0,190.2,119,46.0,7.86,14.0
0,147,1,0,0.0,3,130.6,83,40.0,10.41,15.6
1,101,1,0,0.0,4,158.4,92,43.0,9.4,13.5
0,115,1,0,0.0,1,166.5,111,49.0,11.81,15.6
0,103,1,0,0.0,2,129.3,103,40.0,10.14,12.9
0,82,1,0,0.0,0,199.3,112,51.0,9.67,7.0
0,141,1,0,0.0,0,185.1,126,52.0,11.65,9.1
0,149,1,0,0.0,2,175.4,80,47.0,9.87,9.7
0,131,1,0,0.0,2,263.4,123,58.0,7.6,10.7
0,119,1,0,0.0,1,94.2,108,39.0,13.21,7.3
0,112,1,0,0.26,3,189.4,83,53.6,10.95,7.1
0,116,1,1,3.19,2,118.0,103,66.9,8.36,11.8
0,94,1,0,0.0,3,212.1,98,53.0,9.47,8.4
0,90,1,0,0.22,2,222.0,93,56.2,9.35,12.4
0,114,1,1,3.51,0,222.8,98,89.1,9.03,13.0
0,63,1,1,3.29,1,190.0,137,75.9,5.83,12.2
1,130,1,0,0.33,4,271.8,129,70.3,11.86,8.7
0,122,1,1,2.27,3,195.4,83,79.7,13.41,8.4
0,166,1,0,0.0,3,199.6,93,53.0,10.72,7.2
0,62,1,0,0.0,0,100.0,98,32.0,8.68,10.1
0,78,1,1,2.57,2,160.6,85,72.7,11.16,9.5
0,148,1,1,2.67,1,158.7,91,67.7,8.03,9.9
1,154,1,0,0.0,3,154.5,122,45.0,10.71,12.0
0,110,1,1,1.7,1,192.3,114,61.0,6.47,6.3
1,75,1,0,0.0,0,305.1,106,68.0,9.4,8.5
0,84,1,1,2.0,2,193.0,106,66.0,7.68,7.4
0,113,1,0,0.27,1,72.5,88,32.7,10.2,6.6
0,181,1,1,1.7,2,105.2,61,64.0,17.07,6.3
0,51,1,0,0.0,2,180.5,88,43.0,6.74,10.0
0,102,1,1,3.86,0,214.7,86,102.6,15.72,14.3
0,107,1,0,0.0,1,86.8,95,24.0,5.41,13.2
1,88,1,0,0.0,5,131.5,99,38.0,8.74,7.9
0,82,1,0,0.21,0,135.4,102,46.1,11.86,17.5
0,204,1,0,0.0,6,174.3,85,52.0,12.71,5.9
0,130,1,0,0.0,3,203.9,63,51.0,9.59,12.1
0,174,1,0,0.0,0,235.5,108,53.0,7.12,12.5
0,129,1,0,0.0,2,157.0,113,49.0,12.85,12.1
0,190,0,0,0.0,3,111.9,55,38.0,11.15,10.0
0,54,0,0,0.0,3,236.3,91,54.0,7.64,11.2
0,78,1,0,0.0,0,163.6,88,52.0,14.17,8.6
0,100,1,1,2.4,1,213.6,127,76.0,8.8,8.9
0,70,1,1,2.54,3,143.4,72,64.4,8.5,9.4
0,111,1,0,0.35,1,78.3,119,34.5,9.91,12.1
